ID number,Word,Part of Speech,CEFR,Points
2353.0,disappear,Verb,“B1”,4.0
2354.0,exercise,Verb,“B1”,4.0
2355.0,passage,Noun,“B1”,4.0
2356.0,Israeli,Adjective,“B1”,4.0
2357.0,festival,Noun,“B1”,4.0
2358.0,debt,Noun,“B1”,4.0
2359.0,newsletter,Noun,“B1”,4.0
2360.0,meanwhile,Adverb,“B1”,4.0
2361.0,acceptable,Adjective,“B1”,4.0
2362.0,sort,Verb,“B1”,4.0
2363.0,monthly,Adjective,“B1”,4.0
2364.0,convince,Verb,“B1”,4.0
2365.0,Olympic,Adjective,“B1”,4.0
2366.0,lift,Verb,“B1”,4.0
2367.0,close,Adverb,“B1”,4.0
2368.0,Holland,Noun,“B1”,4.0
2369.0,therapy,Noun,“B1”,4.0
2370.0,naturally,Adverb,“B1”,4.0
2371.0,narrow,Adjective,“B1”,4.0
2372.0,quantity,Noun,“B1”,4.0
2373.0,restriction,Noun,“B1”,4.0
2374.0,crew,Noun,“B1”,4.0
2375.0,cool,Adjective,“B1”,4.0
2376.0,score,Verb,“B1”,4.0
2377.0,sensitive,Adjective,“B1”,4.0
2378.0,processing,Noun,“B1”,4.0
2379.0,pace,Noun,“B1”,4.0
2380.0,reliable,Adjective,“B1”,4.0
2381.0,dress,Verb,“B1”,4.0
2382.0,occasionally,Adverb,“B1”,4.0
2383.0,Scot,Noun,“B1”,4.0
2384.0,click,Verb,“B1”,4.0
2385.0,mail,Noun,“B1”,4.0
2386.0,reception,Noun,“B1”,4.0
2387.0,Sweden,Noun,“B1”,4.0
2388.0,repair,Noun,“B1”,4.0
2389.0,weak,Adjective,“B1”,4.0
2390.0,northern,Adjective,“B1”,4.0
2391.0,shape,Verb,“B1”,4.0
2392.0,stand,Noun,“B1”,4.0
2393.0,trust,Verb,“B1”,4.0
2394.0,signal,Noun,“B1”,4.0
2395.0,Netherlands,Noun,“B1”,4.0
2396.0,poverty,Noun,“B1”,4.0
2397.0,translate,Verb,“B1”,4.0
2398.0,temporary,Adjective,“B1”,4.0
2399.0,wheel,Noun,“B1”,4.0
2400.0,fine,Noun,“B1”,4.0
2401.0,male,Adjective,“B1”,4.0
2402.0,justify,Verb,“B1”,4.0
2403.0,camp,Noun,“B1”,4.0
2404.0,philosophy,Noun,“B1”,4.0
2405.0,circle,Noun,“B1”,4.0
2406.0,judge,Noun,“B1”,4.0
2407.0,touch,Verb,“B1”,4.0
2408.0,virtually,Adverb,“B1”,4.0
2409.0,Hong Kong,Noun,“B1”,4.0
2410.0,proceedings,Noun,“B1”,4.0
2411.0,Brazil,Noun,“B1”,4.0
2412.0,fight,Noun,“B1”,4.0
2413.0,conventional,Adjective,“B1”,4.0
2414.0,Mexico,Noun,“B1”,4.0
2415.0,drop,Noun,“B1”,4.0
2416.0,marriage,Noun,“B1”,4.0
2417.0,draft,Noun,“B1”,4.0
2418.0,insist,Verb,“B1”,4.0
2419.0,personally,Adverb,“B1”,4.0
2420.0,recall,Verb,“B1”,4.0
2421.0,row,Noun,“B1”,4.0
2422.0,leisure,Noun,“B1”,4.0
2423.0,interpret,Verb,“B1”,4.0
2424.0,separate,Verb,“B1”,4.0
2425.0,in,Adverb,“B1”,4.0
2426.0,string,Noun,“B1”,4.0
2427.0,till,Preposition,“B1”,4.0
2428.0,jump,Verb,“B1”,4.0
2429.0,booking,Noun,“B1”,4.0
2430.0,comfort,Noun,“B1”,4.0
2431.0,rarely,Adverb,“B1”,4.0
2432.0,struggle,Noun,“B1”,4.0
2433.0,quote,Noun,“B1”,4.0
2434.0,left,Adjective,“B1”,4.0
2435.0,track,Verb,“B1”,4.0
2436.0,herself,Pronoun,“B1”,4.0
2437.0,actor,Noun,“B1”,4.0
2438.0,ride,Verb,“B1”,4.0
2439.0,Dutch,Adjective,“B1”,4.0
2440.0,airport,Noun,“B1”,4.0
2441.0,being,Noun,“B1”,4.0
2442.0,partly,Adverb,“B1”,4.0
2443.0,damage,Verb,“B1”,4.0
2444.0,afterwards,Adverb,“B1”,4.0
2445.0,heavily,Adverb,“B1”,4.0
2446.0,sky,Noun,“B1”,4.0
2447.0,chairman,Noun,“B1”,4.0
2448.0,curriculum,Noun,“B1”,4.0
2449.0,emotional,Adjective,“B1”,4.0
2450.0,billion,Number,“B1”,4.0
2451.0,countryside,Noun,“B1”,4.0
2452.0,withdraw,Verb,“B1”,4.0
2453.0,genuine,Adjective,“B1”,4.0
2454.0,perception,Noun,“B1”,4.0
2455.0,minority,Noun,“B1”,4.0
2456.0,leaflet,Noun,“B1”,4.0
2457.0,allocate,Verb,“B1”,4.0
2458.0,layer,Noun,“B1”,4.0
2459.0,pure,Adjective,“B1”,4.0
2460.0,query,Noun,“B1”,4.0
2461.0,abandon,Verb,“B1”,4.0
2462.0,dramatic,Adjective,“B1”,4.0
2463.0,pension,Noun,“B1”,4.0
2464.0,proof,Noun,“B1”,4.0
2465.0,aside,Adverb,“B1”,4.0
2466.0,tiny,Adjective,“B1”,4.0
2467.0,enormous,Adjective,“B1”,4.0
2468.0,complain,Verb,“B1”,4.0
2469.0,script,Noun,“B1”,4.0
2470.0,empty,Adjective,“B1”,4.0
2471.0,odd,Adjective,“B1”,4.0
2472.0,negotiate,Verb,“B1”,4.0
2473.0,factory,Noun,“B1”,4.0
2474.0,ride,Noun,“B1”,4.0
2475.0,zone,Noun,“B1”,4.0
2476.0,assure,Verb,“B1”,4.0
2477.0,reserve,Noun,“B1”,4.0
2478.0,trace,Verb,“B1”,4.0
2479.0,rail,Noun,“B1”,4.0
2480.0,symptom,Noun,“B1”,4.0
2481.0,plot,Noun,“B1”,4.0
2482.0,gate,Noun,“B1”,4.0
2483.0,exclusive,Adjective,“B1”,4.0
2484.0,remarkable,Adjective,“B1”,4.0
2485.0,sharp,Adjective,“B1”,4.0
2486.0,welfare,Noun,“B1”,4.0
2487.0,retail,Adjective,“B1”,4.0
2488.0,valid,Adjective,“B1”,4.0
2489.0,schedule,Noun,“B1”,4.0
2490.0,sentence,Noun,“B1”,4.0
2491.0,architecture,Noun,“B1”,4.0
2492.0,matter,Verb,“B1”,4.0
2493.0,moral,Adjective,“B1”,4.0
2494.0,profession,Noun,“B1”,4.0
2495.0,recruit,Verb,“B1”,4.0
2496.0,criticism,Noun,“B1”,4.0
2497.0,soil,Noun,“B1”,4.0
2498.0,continuous,Adjective,“B1”,4.0
2499.0,Afghanistan,Noun,“B2”,3.0
2500.0,everyday,Adjective,“B1”,4.0
2501.0,soldier,Noun,“B1”,4.0
2502.0,Caribbean,Noun,“B1”,4.0
2503.0,0,Adjective,“B1”,4.0
2504.0,phrase,Noun,“B1”,4.0
2505.0,surgery,Noun,“B1”,4.0
2506.0,steal,Verb,“B1”,4.0
2507.0,reflection,Noun,“B1”,4.0
2508.0,laboratory,Noun,“B1”,4.0
2509.0,criminal,Adjective,“B1”,4.0
2510.0,dependent,Adjective,“B1”,4.0
2511.0,inspection,Noun,“B1”,4.0
2512.0,king,Noun,“B1”,4.0
2513.0,prison,Noun,“B1”,4.0
2514.0,folk,Noun,“B1”,4.0
2515.0,grade,Noun,“B1”,4.0
2516.0,imply,Verb,“B1”,4.0
2517.0,forest,Noun,“B1”,4.0
2518.0,unknown,Adjective,“B1”,4.0
2519.0,shift,Noun,“B1”,4.0
2520.0,block,Verb,“B1”,4.0
2521.0,measurement,Noun,“B1”,4.0
2522.0,executive,Noun,“B1”,4.0
2523.0,rest,Verb,“B1”,4.0
2524.0,adventure,Noun,“B1”,4.0
2525.0,enough,Pronoun,“B1”,4.0
2526.0,paint,Verb,“B1”,4.0
2527.0,concert,Noun,“B1”,4.0
2528.0,wing,Noun,“B1”,4.0
2529.0,copy,Verb,“B1”,4.0
2530.0,tale,Noun,“B1”,4.0
2531.0,spiritual,Adjective,“B1”,4.0
2532.0,steel,Noun,“B1”,4.0
2533.0,absolute,Adjective,“B1”,4.0
2534.0,tape,Noun,“B1”,4.0
2535.0,Pacific,Noun,“B1”,4.0
2536.0,fascinating,Adjective,“B1”,4.0
2537.0,neighbour,Noun,“B1”,4.0
2538.0,motion,Noun,“B1”,4.0
2539.0,mixture,Noun,“B1”,4.0
2540.0,fellow,Adjective,“B1”,4.0
2541.0,promise,Noun,“B1”,4.0
2542.0,celebration,Noun,“B1”,4.0
2543.0,informal,Adjective,“B1”,4.0
2544.0,worth,Noun,“B1”,4.0
2545.0,classroom,Noun,“B1”,4.0
2546.0,percentage,Noun,“B1”,4.0
2547.0,compile,Verb,“B1”,4.0
2548.0,Pakistan,Noun,“B1”,4.0
2549.0,maker,Noun,“B1”,4.0
2550.0,educate,Verb,“B1”,4.0
2551.0,hit,Noun,“B1”,4.0
2552.0,settlement,Noun,“B1”,4.0
2553.0,gradually,Adverb,“B1”,4.0
2554.0,motor,Noun,“B1”,4.0
2555.0,extreme,Adjective,“B1”,4.0
2556.0,research,Verb,“B1”,4.0
2557.0,catalogue,Noun,“B1”,4.0
2558.0,Greece,Noun,“B1”,4.0
2559.0,vulnerable,Adjective,“B1”,4.0
2560.0,publisher,Noun,“B1”,4.0
2561.0,president,Noun,“B1”,4.0
2562.0,drama,Noun,“B1”,4.0
2563.0,attendance,Noun,“B1”,4.0
2564.0,emphasise,Verb,“B1”,4.0
2565.0,penalty,Noun,“B1”,4.0
2566.0,tourist,Noun,“B1”,4.0
2567.0,trading,Noun,“B1”,4.0
2568.0,symbol,Noun,“B1”,4.0
2569.0,model,Verb,“B1”,4.0
2570.0,custom,Noun,“B1”,4.0
2571.0,Allah,Noun,“B1”,4.0
2572.0,bone,Noun,“B1”,4.0
2573.0,indication,Noun,“B1”,4.0
2574.0,enthusiasm,Noun,“B1”,4.0
2575.0,gold,Noun,“B1”,4.0
2576.0,wherever,Conjunction,“B1”,4.0
2577.0,ultimate,Adjective,“B1”,4.0
2578.0,abuse,Noun,“B1”,4.0
2579.0,mixed,Adjective,“B1”,4.0
2580.0,possess,Verb,“B1”,4.0
2581.0,Canadian,Adjective,“B1”,4.0
2582.0,inch,Noun,“B1”,4.0
2583.0,Belgium,Noun,“B1”,4.0
2584.0,south,Adverb,“B1”,4.0
2585.0,luck,Noun,“B1”,4.0
2586.0,frequency,Noun,“B1”,4.0
2587.0,lock,Verb,“B1”,4.0
2588.0,drawing,Noun,“B1”,4.0
2589.0,persuade,Verb,“B1”,4.0
2590.0,intellectual,Adjective,“B1”,4.0
2591.0,stretch,Verb,“B1”,4.0
2592.0,gun,Noun,“B1”,4.0
2593.0,lecture,Noun,“B1”,4.0
2594.0,offence,Noun,“B1”,4.0
2595.0,diet,Noun,“B1”,4.0
2596.0,adjust,Verb,“B1”,4.0
2597.0,concentration,Noun,“B1”,4.0
2598.0,discount,Noun,“B1”,4.0
2599.0,era,Noun,“B1”,4.0
2600.0,tone,Noun,“B1”,4.0
2601.0,hire,Verb,“B1”,4.0
2602.0,favourite,Noun,“B1”,4.0
2603.0,offering,Noun,“B1”,4.0
2604.0,possession,Noun,“B1”,4.0
2605.0,southern,Adjective,“B1”,4.0
2606.0,paragraph,Noun,“B1”,4.0
2607.0,disaster,Noun,“B1”,4.0
2608.0,thin,Adjective,“B1”,4.0
2609.0,rule,Verb,“B1”,4.0
2610.0,exact,Adjective,“B1”,4.0
2611.0,standing,Noun,“B1”,4.0
2612.0,sexual,Adjective,“B1”,4.0
2613.0,owe,Verb,“B1”,4.0
2614.0,western,Adjective,“B1”,4.0
2615.0,angle,Noun,“B1”,4.0
2616.0,advertise,Verb,“B1”,4.0
2617.0,prayer,Noun,“B1”,4.0
2618.0,transaction,Noun,“B1”,4.0
2619.0,registered,Adjective,“B1”,4.0
2620.0,journalist,Noun,“B1”,4.0
2621.0,bury,Verb,“B1”,4.0
2622.0,fit,Noun,“B1”,4.0
2623.0,log,Verb,“B1”,4.0
2624.0,kit,Noun,“B1”,4.0
2625.0,spectacular,Adjective,“B1”,4.0
2626.0,parish,Noun,“B1”,4.0
2627.0,substance,Noun,“B1”,4.0
2628.0,tie,Verb,“B1”,4.0
2629.0,basically,Adverb,“B1”,4.0
2630.0,inner,Adjective,“B1”,4.0
2631.0,seed,Noun,“B1”,4.0
2632.0,autumn,Noun,“B1”,4.0
2633.0,essay,Noun,“B1”,4.0
2634.0,grass,Noun,“B1”,4.0
2635.0,overlook,Verb,“B1”,4.0
2636.0,infection,Noun,“B1”,4.0
2637.0,crop,Noun,“B1”,4.0
2638.0,Poland,Noun,“B1”,4.0
2639.0,electric,Adjective,“B1”,4.0
2640.0,joy,Noun,“B1”,4.0
2641.0,secretary,Noun,“B1”,4.0
2642.0,lecture,Verb,“B1”,4.0
2643.0,passion,Noun,“B1”,4.0
2644.0,planet,Noun,“B1”,4.0
2645.0,double,Verb,“B1”,4.0
2646.0,intelligence,Noun,“B1”,4.0
2647.0,plane,Noun,“B1”,4.0
2648.0,regardless,Adverb,“B1”,4.0
2649.0,net,Noun,“B1”,4.0
2650.0,poster,Noun,“B1”,4.0
2651.0,chat,Verb,“B1”,4.0
2652.0,fishing,Noun,“B1”,4.0
2653.0,lawyer,Noun,“B1”,4.0
2654.0,pitch,Noun,“B1”,4.0
2655.0,recognize,Verb,“B1”,4.0
2656.0,revolution,Noun,“B1”,4.0
2657.0,holder,Noun,“B1”,4.0
2658.0,past,Preposition,“B1”,4.0
2659.0,Russian,Noun,“B1”,4.0
2660.0,league,Noun,“B1”,4.0
2661.0,Norway,Noun,“B1”,4.0
2662.0,Switzerland,Noun,“B1”,4.0
2663.0,ad,Noun,“B1”,4.0
2664.0,lifestyle,Noun,“B1”,4.0
2665.0,shoulder,Noun,“B1”,4.0
2666.0,alcohol,Noun,“B1”,4.0
2667.0,secret,Adjective,“B1”,4.0
2668.0,illegal,Adjective,“B1”,4.0
2669.0,slight,Adjective,“B1”,4.0
2670.0,manufacturing,Noun,“B1”,4.0
2671.0,surprised,Adjective,“B1”,4.0
2672.0,guitar,Noun,“B1”,4.0
2673.0,Mediterranean,Noun,“B1”,4.0
2674.0,deeply,Adverb,“B1”,4.0
2675.0,indicator,Noun,“B1”,4.0
2676.0,musician,Noun,“B1”,4.0
2677.0,load,Verb,“B1”,4.0
2678.0,pleasant,Adjective,“B1”,4.0
2679.0,home,Adverb,“B1”,4.0
2680.0,manual,Adjective,“B1”,4.0
2681.0,episode,Noun,“B1”,4.0
2682.0,cable,Noun,“B1”,4.0
2683.0,north,Adverb,“B1”,4.0
2684.0,iron,Noun,“B1”,4.0
2685.0,estimate,Noun,“B1”,4.0
2686.0,dozen,Noun,“B1”,4.0
2687.0,suite,Noun,“B1”,4.0
2688.0,split,Verb,“B1”,4.0
2689.0,thoroughly,Adverb,“B1”,4.0
2690.0,removal,Noun,“B1”,4.0
2691.0,honour,Noun,“B1”,4.0
2692.0,personality,Noun,“B1”,4.0
2693.0,suit,Noun,“B1”,4.0
2694.0,beer,Noun,“B1”,4.0
2695.0,chart,Noun,“B1”,4.0
2696.0,Jordan,Noun,“B1”,4.0
2697.0,politician,Noun,“B1”,4.0
2698.0,prime,Adjective,“B2”,3.0
2699.0,furniture,Noun,“B1”,4.0
2700.0,announcement,Noun,“B1”,4.0
2701.0,habit,Noun,“B1”,4.0
2702.0,patient,Adjective,“B1”,4.0
2703.0,aid,Verb,“B1”,4.0
2704.0,smooth,Adjective,“B1”,4.0
2705.0,Turkish,Adjective,“B1”,4.0
2706.0,reasonably,Adverb,“B1”,4.0
2707.0,stable,Adjective,“B1”,4.0
2708.0,Taiwan,Noun,“B1”,4.0
2709.0,secret,Noun,“B1”,4.0
2710.0,firstly,Adverb,“B1”,4.0
2711.0,decent,Adjective,“B1”,4.0
2712.0,peak,Noun,“B1”,4.0
2713.0,badly,Adverb,“B1”,4.0
2714.0,occasional,Adjective,“B1”,4.0
2715.0,hardware,Noun,“B1”,4.0
2716.0,convenient,Adjective,“B1”,4.0
2717.0,scan,Verb,“B1”,4.0
2718.0,Spanish,Noun,“B1”,4.0
2719.0,fire,Verb,“B1”,4.0
2720.0,tune,Noun,“B1”,4.0
2721.0,tight,Adjective,“B1”,4.0
2722.0,occupation,Noun,“B1”,4.0
2723.0,cease,Verb,“B1”,4.0
2724.0,grateful,Adjective,“B1”,4.0
2725.0,spot,Verb,“B1”,4.0
2726.0,tutor,Noun,“B1”,4.0
2727.0,wish,Noun,“B1”,4.0
2728.0,hero,Noun,“B1”,4.0
2729.0,preference,Noun,“B1”,4.0
2730.0,wooden,Adjective,“B1”,4.0
2731.0,whenever,Conjunction,“B1”,4.0
2732.0,associate,Noun,“B1”,4.0
2733.0,layout,Noun,“B1”,4.0
2734.0,schedule,Verb,“B1”,4.0
2735.0,Palestinian,Adjective,“B1”,4.0
2736.0,somehow,Adverb,“B1”,4.0
2737.0,salary,Noun,“B1”,4.0
2738.0,wildlife,Noun,“B1”,4.0
2739.0,portion,Noun,“B1”,4.0
2740.0,valley,Noun,“B1”,4.0
2741.0,vessel,Noun,“B1”,4.0
2742.0,receipt,Noun,“B1”,4.0
2743.0,clothing,Noun,“B1”,4.0
2744.0,illustration,Noun,“B1”,4.0
2745.0,sound,Adjective,“B1”,4.0
2746.0,automatic,Adjective,“B1”,4.0
2747.0,circuit,Noun,“B1”,4.0
2748.0,light,Verb,“B1”,4.0
2749.0,shock,Noun,“B1”,4.0
2750.0,waste,Verb,“B1”,4.0
2751.0,extended,Adjective,“B1”,4.0
2752.0,cancel,Verb,“B1”,4.0
2753.0,advance,Verb,“B1”,4.0
2754.0,house,Verb,“B1”,4.0
2755.0,tower,Noun,“B1”,4.0
2756.0,Euro,Noun,“B1”,4.0
2757.0,assembly,Noun,“B1”,4.0
2758.0,slip,Verb,“B1”,4.0
2759.0,Denmark,Noun,“B1”,4.0
2760.0,classical,Adjective,“B1”,4.0
2761.0,audio,Adjective,“B1”,4.0
2762.0,cheque,Noun,“B1”,4.0
2763.0,tube,Noun,“B1”,4.0
2764.0,surprising,Adjective,“B1”,4.0
2765.0,aircraft,Noun,“B1”,4.0
2766.0,confusion,Noun,“B1”,4.0
2767.0,mouse,Noun,“B1”,4.0
2768.0,contractor,Noun,“B1”,4.0
2769.0,imagination,Noun,“B1”,4.0
2770.0,realistic,Adjective,“B1”,4.0
2771.0,satisfaction,Noun,“B1”,4.0
2772.0,hell,Noun,“B1”,4.0
2773.0,territory,Noun,“B1”,4.0
2774.0,cinema,Noun,“B1”,4.0
2775.0,boss,Noun,“B1”,4.0
2776.0,win,Noun,“B1”,4.0
2777.0,electricity,Noun,“B1”,4.0
2778.0,strike,Noun,“B1”,4.0
2779.0,resort,Noun,“B1”,4.0
2780.0,tank,Noun,“B1”,4.0
2781.0,muscle,Noun,“B1”,4.0
2782.0,sand,Noun,“B1”,4.0
2783.0,consumption,Noun,“B1”,4.0
2784.0,nuclear,Adjective,“B1”,4.0
2785.0,craft,Noun,“B1”,4.0
2786.0,impressed,Adjective,“B2”,3.0
2787.0,net,Adjective,“B1”,4.0
2788.0,murder,Noun,“B1”,4.0
2789.0,spending,Noun,“B1”,4.0
2790.0,shake,Verb,“B1”,4.0
2791.0,register,Noun,“B1”,4.0
2792.0,delegate,Noun,“B1”,4.0
2793.0,maximum,Noun,“B1”,4.0
2794.0,tension,Noun,“B1”,4.0
2795.0,poem,Noun,“B1”,4.0
2796.0,blind,Adjective,“B1”,4.0
2797.0,knock,Verb,“B1”,4.0
2798.0,lake,Noun,“B1”,4.0
2799.0,highlight,Noun,“B1”,4.0
2800.0,blame,Verb,“B1”,4.0
2801.0,sophisticated,Adjective,“B1”,4.0
2802.0,accuse,Verb,“B1”,4.0
2803.0,flag,Noun,“B1”,4.0
2804.0,content,Adjective,“B1”,4.0
2805.0,extraordinary,Adjective,“B1”,4.0
2806.0,cater,Verb,“B2”,3.0
2807.0,grand,Adjective,“B1”,4.0
2808.0,ill,Adjective,“B1”,4.0
2809.0,mystery,Noun,“B1”,4.0
2810.0,electrical,Adjective,“B1”,4.0
2811.0,doubt,Verb,“B1”,4.0
2812.0,opposite,Adjective,“B1”,4.0
2813.0,rough,Adjective,“B1”,4.0
2814.0,weakness,Noun,“B1”,4.0
2815.0,poetry,Noun,“B1”,4.0
2816.0,bother,Verb,“B1”,4.0
2817.0,interval,Noun,“B1”,4.0
2818.0,independence,Noun,“B1”,4.0
2819.0,spread,Noun,“B1”,4.0
2820.0,interview,Verb,“B1”,4.0
2821.0,consequently,Adverb,“B1”,4.0
2822.0,comedy,Noun,“B1”,4.0
2823.0,anniversary,Noun,“B1”,4.0
2824.0,lighting,Noun,“B1”,4.0
2825.0,questionnaire,Noun,“B1”,4.0
2826.0,usage,Noun,“B1”,4.0
2827.0,ought,Modal verb,“B1”,4.0
2828.0,Chinese,Noun,“B1”,4.0
2829.0,wages,Noun,“B1”,4.0
2830.0,heaven,Noun,“B1”,4.0
2831.0,safely,Adverb,“B1”,4.0
2832.0,elderly,Adjective,“B1”,4.0
2833.0,literally,Adverb,“B1”,4.0
2834.0,land,Verb,“B1”,4.0
2835.0,expenditure,Noun,“B1”,4.0
2836.0,deposit,Noun,“B1”,4.0
2837.0,confuse,Verb,“B1”,4.0
2838.0,diary,Noun,“B1”,4.0
2839.0,championship,Noun,“B1”,4.0
2840.0,troop,Noun,“B1”,4.0
2841.0,plain,Adjective,“B1”,4.0
2842.0,pray,Verb,“B1”,4.0
2843.0,mood,Noun,“B1”,4.0
2844.0,secondly,Adverb,“B1”,4.0
2845.0,battery,Noun,“B1”,4.0
2846.0,specially,Adverb,“B1”,4.0
2847.0,distinctive,Adjective,“B1”,4.0
2848.0,acre,Noun,“B1”,4.0
2849.0,shift,Verb,“B1”,4.0
2850.0,agricultural,Adjective,“B1”,4.0
2851.0,relative,Noun,“B1”,4.0
2852.0,precise,Adjective,“B1”,4.0
2853.0,burden,Noun,“B1”,4.0
2854.0,delay,Verb,“B1”,4.0
2855.0,gender,Noun,“B1”,4.0
2856.0,lecturer,Noun,“B1”,4.0
2857.0,considerably,Adverb,“B1”,4.0
2858.0,critic,Noun,“B1”,4.0
2859.0,resist,Verb,“B1”,4.0
2860.0,eastern,Adjective,“B1”,4.0
2861.0,engagement,Noun,“B1”,4.0
2862.0,retirement,Noun,“B1”,4.0
2863.0,alike,Adverb,“B1”,4.0
2864.0,finish,Noun,“B1”,4.0
2865.0,reward,Noun,“B1”,4.0
2866.0,accordingly,Adverb,“B1”,4.0
2867.0,equivalent,Adjective,“B1”,4.0
2868.0,mate,Noun,“B1”,4.0
2869.0,strict,Adjective,“B1”,4.0
2870.0,mere,Adjective,“B1”,4.0
2871.0,correct,Verb,“B1”,4.0
2872.0,motivate,Verb,“B1”,4.0
2873.0,councillor,Noun,“B1”,4.0
2874.0,universal,Adjective,“B1”,4.0
2875.0,rent,Noun,“B1”,4.0
2876.0,ingredient,Noun,“B1”,4.0
2877.0,borrow,Verb,“B1”,4.0
2878.0,champion,Noun,“B1”,4.0
2879.0,singer,Noun,“B1”,4.0
2880.0,precisely,Adverb,“B1”,4.0
2881.0,survival,Noun,“B1”,4.0
2882.0,roll,Noun,“B1”,4.0
2883.0,heating,Noun,“B1”,4.0
2884.0,realize,Verb,“B1”,4.0
2885.0,pour,Verb,“B1”,4.0
2886.0,pot,Noun,“B1”,4.0
2887.0,fifth,Number,“B1”,4.0
2888.0,shame,Noun,“B1”,4.0
2889.0,pop,Noun,“B1”,4.0
2890.0,rush,Verb,“B1”,4.0
2891.0,dig,Verb,“B1”,4.0
2892.0,sudden,Adjective,“B1”,4.0
2893.0,bottom,Adjective,“B1”,4.0
2894.0,lend,Verb,“B1”,4.0
2895.0,square,Noun,“B1”,4.0
2896.0,brick,Noun,“B1”,4.0
2897.0,joke,Noun,“B1”,4.0
2898.0,excuse,Noun,“B1”,4.0
2899.0,spare,Adjective,“B1”,4.0
2900.0,coal,Noun,“B1”,4.0
2901.0,disappointed,Adjective,“B1”,4.0
2902.0,plastic,Noun,“B1”,4.0
2903.0,bell,Noun,“B1”,4.0
2904.0,shelf,Noun,“B1”,4.0
2905.0,shower,Verb,“B1”,4.0
2906.0,chest,Noun,“B1”,4.0
2907.0,sixth,Number,“B1”,4.0
2908.0,lad,Noun,“B1”,4.0
2909.0,bin,Noun,“B1”,4.0
2910.0,belt,Noun,“B1”,4.0
2911.0,red,Noun,“B1”,4.0
2912.0,garage,Noun,“B1”,4.0
2913.0,blue,Noun,“B1”,4.0
2914.0,stick,Noun,“B1”,4.0
2915.0,advert,Noun,“B1”,4.0
2916.0,cooking,Noun,“B1”,4.0
2917.0,chase,Verb,“B1”,4.0
2918.0,tail,Noun,“B1”,4.0
2919.0,fence,Noun,“B1”,4.0
2920.0,park,Verb,“B1”,4.0
2921.0,pregnant,Adjective,“B1”,4.0
2922.0,potato,Noun,“B1”,4.0
2923.0,round,Adjective,“B1”,4.0
2924.0,tennis,Noun,“B1”,4.0
2925.0,pretty,Adjective,“B1”,4.0
2926.0,upset,Verb,“B1”,4.0
2927.0,smoke,Verb,“B1”,4.0
2928.0,bend,Verb,“B1”,4.0
2929.0,laugh,Noun,“B1”,4.0
2930.0,pig,Noun,“B1”,4.0
2931.0,scream,Verb,“B1”,4.0
2932.0,pretend,Verb,“B1”,4.0
2933.0,cow,Noun,“B1”,4.0
2934.0,rid,Adjective,“B1”,4.0
2935.0,knife,Noun,“B1”,4.0
2936.0,tonight,Noun,“B1”,4.0
2937.0,petrol,Noun,“B1”,4.0
2938.0,lip,Noun,“B1”,4.0
2939.0,motorway,Noun,“B1”,4.0
2940.0,underneath,Preposition,“B1”,4.0
2941.0,nut,Noun,“B1”,4.0
2942.0,basket,Noun,“B1”,4.0
2943.0,bowl,Noun,“B1”,4.0
2944.0,stomach,Noun,“B1”,4.0
2945.0,jacket,Noun,“B1”,4.0
2946.0,carpet,Noun,“B1”,4.0
2947.0,ok,Adjective,“B1”,4.0
2948.0,phone,Verb,“B1”,4.0
2949.0,weird,Adjective,“B1”,4.0
2950.0,silly,Adjective,“B1”,4.0
2951.0,nasty,Adjective,“B1”,4.0
2952.0,juice,Noun,“B1”,4.0
2953.0,mess,Noun,“B1”,4.0
2954.0,excited,Adjective,“B1”,4.0
2955.0,cousin,Noun,“B1”,4.0
2956.0,smell,Noun,“B1”,4.0
2957.0,oven,Noun,“B1”,4.0
2958.0,apple,Noun,“B1”,4.0
2959.0,white,Noun,“B1”,4.0
2960.0,okay,Adjective,“B1”,4.0
2961.0,impress,Verb,“B1”,4.0
2962.0,ladder,Noun,“B1”,4.0
2963.0,cigarette,Noun,“B1”,4.0
2964.0,rubber,Noun,“B1”,4.0
2965.0,smell,Verb,“B1”,4.0
2966.0,boring,Adjective,“B1”,4.0
2967.0,duck,Noun,“B1”,4.0
2968.0,sandwich,Noun,“B1”,4.0
2969.0,litre,Noun,“B1”,4.0
2970.0,throat,Noun,“B1”,4.0
2971.0,hungry,Adjective,“B1”,4.0
2972.0,rugby,Noun,“B1”,4.0
2973.0,hi,Exclamation,“B1”,4.0
2974.0,rubbish,Noun,“B1”,4.0
2975.0,cold,Noun,“B1”,4.0
2976.0,bean,Noun,“B1”,4.0
2977.0,stamp,Noun,“B1”,4.0
2978.0,curtain,Noun,“B1”,4.0
2979.0,hey,Exclamation,“B1”,4.0
2980.0,packet,Noun,“B1”,4.0
2981.0,useless,Adjective,“B1”,4.0
2982.0,tablet,Noun,“B1”,4.0
2983.0,queue,Noun,“B1”,4.0
2984.0,fat,Noun,“B1”,4.0
2985.0,rice,Noun,“B1”,4.0
2986.0,bored,Adjective,“B1”,4.0
2987.0,rabbit,Noun,“B1”,4.0
2988.0,accent,Noun,“B1”,4.0
2989.0,seventh,Number,“B1”,4.0
